date,target_date,fold_index,return_valid,held_missing_return_count,gross_return,strict_gross_return,turnover,net_return_0bps,conditional_wealth_0bps,drawdown_0bps,net_return_5bps,conditional_wealth_5bps,drawdown_5bps,net_return_10bps,conditional_wealth_10bps,drawdown_10bps,net_return_20bps,conditional_wealth_20bps,drawdown_20bps
2021-11-24,2021-11-26,12,True,0,0.00831315147335465,0.00831315147335465,0.5050505045801401,0.00831315147335465,1.108958446532401,0.20652516756296813,0.00806062622106458,0.5314588570761913,0.4911352090545471,0.00780810096877451,0.2546451118279733,0.753224306276584,0.00730305046419437,0.05842523395187199,0.9424937601671455
2021-11-26,2021-11-29,12,True,0,0.007203848437121026,0.007203848437121026,0.6969696963205934,0.007203848437121026,1.1169472151042856,0.20080909513142164,0.006855363588960729,0.5351022007740222,0.4876467558949956,0.006506878740800432,0.2563020566925755,0.7516185667613489,0.0058099090444798385,0.05876467924703482,0.9421596541442265
2021-11-29,2021-11-30,12,True,0,-0.00345509611730262,-0.00345509611730262,0.8585858577862382,-0.00345509611730262,1.1130880551181468,0.2035703765238167,-0.003884389046195739,0.5330236556467404,0.48963693522417984,-0.004313681975088858,0.25519645113044254,0.7526900052728571,-0.0051722678328750965,0.05846073258685616,0.9424588199045387
2021-11-30,2021-12-01,12,True,0,0.0009761009354171715,0.0009761009354171715,0.919191918335855,0.0009761009354171715,1.1141745414099493,0.20279298082334762,0.000516504976249244,0.5332989650173404,0.4893733301615294,5.690901708131646e-05,0.255210974109639,0.7526759311041428,-0.0008622829012545386,0.0584103228967517,0.9425084366802531
2021-12-01,2021-12-02,12,True,0,-7.860605642310517e-05,-7.860605642310517e-05,0.767676766961813,-7.860605642310517e-05,1.114086960543082,0.2028556461232779,-0.00046244443990401166,0.5330523438761615,0.4896094666258629,-0.0008462828233849181,0.25499499344591064,0.7528852372154591,-0.001613959590346731,0.058316050995937244,0.942601225740237
2021-12-02,2021-12-03,12,True,0,-0.01712389413031942,-0.01712389413031942,0.6565656559541821,-0.01712389413031942,1.0950094533787729,0.2165058616456449,-0.01745217695829651,0.5237494200428,0.4985168925321477,-0.0177804597862736,0.25046106521924455,0.7572790513177441,-0.018437025442227785,0.0572408764800349,0.943659488401617
2021-12-03,2021-12-06,12,True,0,-0.008927545311714202,-0.008927545311714202,0.6565656559541821,-0.008927545311714202,1.0852337068669784,0.2235005410672659,-0.009255828139691292,0.5189016854226208,0.5031585339898286,-0.009584110967668385,0.24806061857710288,0.7596053158240926,-0.010240676623622566,0.05665469117435013,0.9442364533617055
2021-12-06,2021-12-07,12,True,0,0.013370780405765772,0.013370780405765772,0.6868686666712165,0.013370780405765772,1.099744128450432,0.2131181373166804,0.013027346072430165,0.5256615972561886,0.49668600826898057,0.012683911739094555,0.25120699756908005,0.7565561708674579,0.011997043072423339,0.057334379944623655,0.9435674556908147
2021-12-07,2021-12-08,12,True,0,-0.002762995088976057,-0.002762995088976057,0.6262626061215997,-0.002762995088976057,1.096705540824393,0.2152922880388788,-0.0030761263920368567,0.5240445957435885,0.4982342657224258,-0.0033892576950976566,0.25035559231950666,0.7573812647386694,-0.004015520301219256,0.0571041525779982,0.9437940617181377
2021-12-08,2021-12-09,12,True,0,0.010982373730438203,0.010982373730438203,0.7575757568702102,0.010982373730438203,1.108749970945969,0.20667433467696472,0.010603585852003099,0.5296013476048339,0.4929137496814202,0.010224797973567993,0.25291542767252656,0.7549005371860198,0.009467222216697782,0.05764477027995033,0.9432619476105253
